threshold_pips,count,pips_up_pct,pips_down_pct,hours_up_pct,hours_down_pct,joules_time_up_pct,joules_time_down_pct,joules_tick_up_pct,joules_tick_down_pct
15.0,56377,49.97203086024959,50.027969139750404,50.31587944553867,49.68412055446133,50.037059529383,49.962940470617,49.5134791543576,50.48652084564241
100.0,3290,49.89677247658511,50.103227523414894,49.68162334927281,50.318376650727195,48.59860706893906,51.401392931060954,44.75707172009438,55.24292827990563
500.0,131,49.437551701876295,50.562448298123705,49.464103648074,50.53589635192599,47.43032762700213,52.56967237299788,32.31985639195507,67.68014360804493
